Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_H2_z1,Demand_H2_z2,Demand_H2_z3
5212,122164,88168,35427,17408.259,8876.7789,2571.0762
5213,123406,91736,36232,17408.259,8876.7789,2571.0762
5214,128664,97399,38175,17408.259,8876.7789,2571.0762
5215,136501,103741,41516,17408.259,8876.7789,2571.0762
5216,143979,110644,45384,17408.259,8876.7789,2571.0762
5217,153362,117456,48327,17408.259,8876.7789,2571.0762
5218,164788,123911,50406,17408.259,8876.7789,2571.0762
5219,176527,129318,51897,17408.259,8876.7789,2571.0762
5220,187583,133957,52929,17408.259,8876.7789,2571.0762
5221,196819,138192,53775,17408.259,8876.7789,2571.0762
5222,203129,141271,54513,17408.259,8876.7789,2571.0762
5223,206139,143393,54764,17408.259,8876.7789,2571.0762
5224,205681,145000,54883,17408.259,8876.7789,2571.0762
5225,203184,144706,54538,17408.259,8876.7789,2571.0762
5226,198563,141642,53168,17408.259,8876.7789,2571.0762
5227,192711,136252,51123,17408.259,8876.7789,2571.0762
5228,187898,132199,49783,17408.259,8876.7789,2571.0762
5229,182639,127881,48674,17408.259,8876.7789,2571.0762
5230,174490,117868,45520,17408.259,8876.7789,2571.0762
5231,161633,106776,41117,17408.259,8876.7789,2571.0762
5232,148053,97602,37192,17408.259,8876.7789,2571.0762
5233,137213,90943,34345,17408.259,8876.7789,2571.0762
5234,129582,86621,32448,17408.259,8876.7789,2571.0762
5235,124615,84017,31296,17408.259,8876.7789,2571.0762
5236,122262,83932,30891,17408.259,8876.7789,2571.0762
5237,123442,87135,31486,17408.259,8876.7789,2571.0762
5238,128753,92490,33370,17408.259,8876.7789,2571.0762
5239,136490,98713,36648,17408.259,8876.7789,2571.0762
5240,143471,105167,40240,17408.259,8876.7789,2571.0762
5241,151886,111653,43038,17408.259,8876.7789,2571.0762
5242,161907,119090,45402,17408.259,8876.7789,2571.0762
5243,173235,125494,47435,17408.259,8876.7789,2571.0762
5244,184037,131400,48871,17408.259,8876.7789,2571.0762
5245,192611,136459,50060,17408.259,8876.7789,2571.0762
5246,199788,140857,51179,17408.259,8876.7789,2571.0762
5247,204209,143795,51827,17408.259,8876.7789,2571.0762
5248,206000,146040,52282,17408.259,8876.7789,2571.0762
5249,204556,146373,52253,17408.259,8876.7789,2571.0762
5250,200709,144043,51411,17408.259,8876.7789,2571.0762
5251,195402,139377,49932,17408.259,8876.7789,2571.0762
5252,190888,136150,49136,17408.259,8876.7789,2571.0762
5253,185973,132656,48578,17408.259,8876.7789,2571.0762
5254,177678,122795,45872,17408.259,8876.7789,2571.0762
5255,164181,112099,41838,17408.259,8876.7789,2571.0762
5256,150127,102651,38071,17408.259,8876.7789,2571.0762
5257,138953,95885,35269,17408.259,8876.7789,2571.0762
5258,130603,91244,33252,17408.259,8876.7789,2571.0762
5259,125732,88523,32129,17408.259,8876.7789,2571.0762
5260,122914,88379,31778,17408.259,8876.7789,2571.0762
5261,123989,91535,32578,17408.259,8876.7789,2571.0762
5262,129386,97149,34623,17408.259,8876.7789,2571.0762
5263,136643,103230,38038,17408.259,8876.7789,2571.0762
5264,143554,110769,42079,17408.259,8876.7789,2571.0762
5265,152704,118461,45539,17408.259,8876.7789,2571.0762
5266,164790,126431,48324,17408.259,8876.7789,2571.0762
5267,177718,133336,50794,17408.259,8876.7789,2571.0762
5268,190514,138866,52704,17408.259,8876.7789,2571.0762
5269,201140,143795,54140,17408.259,8876.7789,2571.0762
5270,208970,147049,55509,17408.259,8876.7789,2571.0762
5271,212991,148425,56137,17408.259,8876.7789,2571.0762
5272,215070,148637,56415,17408.259,8876.7789,2571.0762
5273,215412,147214,56289,17408.259,8876.7789,2571.0762
5274,212904,143932,55471,17408.259,8876.7789,2571.0762
5275,206248,139324,54155,17408.259,8876.7789,2571.0762
5276,198555,136371,53115,17408.259,8876.7789,2571.0762
5277,191703,132021,52137,17408.259,8876.7789,2571.0762
5278,182033,122371,49176,17408.259,8876.7789,2571.0762
5279,167150,111789,44919,17408.259,8876.7789,2571.0762
5280,153437,102902,40865,17408.259,8876.7789,2571.0762
5281,141122,96135,37924,17408.259,8876.7789,2571.0762
5282,132574,91597,36073,17408.259,8876.7789,2571.0762
5283,127022,89089,34893,17408.259,8876.7789,2571.0762
5284,123849,88779,34459,17408.259,8876.7789,2571.0762
5285,124222,92068,35182,17408.259,8876.7789,2571.0762
5286,129601,98008,37293,17408.259,8876.7789,2571.0762
5287,137016,104331,40759,17408.259,8876.7789,2571.0762
5288,144718,111421,44705,17408.259,8876.7789,2571.0762
5289,154075,118795,48235,17408.259,8876.7789,2571.0762
5290,165930,126304,51291,17408.259,8876.7789,2571.0762
5291,178824,132697,53885,17408.259,8876.7789,2571.0762
5292,189881,137708,55821,17408.259,8876.7789,2571.0762
5293,197414,141946,57360,17408.259,8876.7789,2571.0762
5294,202788,144389,58399,17408.259,8876.7789,2571.0762
5295,206900,145492,58676,17408.259,8876.7789,2571.0762
5296,207373,144787,58352,17408.259,8876.7789,2571.0762
5297,204434,142069,57627,17408.259,8876.7789,2571.0762
5298,200612,137320,56303,17408.259,8876.7789,2571.0762
5299,194702,132060,54738,17408.259,8876.7789,2571.0762
5300,188511,129945,53663,17408.259,8876.7789,2571.0762
5301,182979,125512,52542,17408.259,8876.7789,2571.0762
5302,174475,116552,49528,17408.259,8876.7789,2571.0762
5303,160759,106954,45390,17408.259,8876.7789,2571.0762
5304,147208,98528,41532,17408.259,8876.7789,2571.0762
5305,136333,92957,38962,17408.259,8876.7789,2571.0762
5306,128557,89474,37232,17408.259,8876.7789,2571.0762
5307,124079,87382,36133,17408.259,8876.7789,2571.0762
5308,121574,87850,35771,17408.259,8876.7789,2571.0762
5309,122523,91339,36611,17408.259,8876.7789,2571.0762
5310,127792,97766,38819,17408.259,8876.7789,2571.0762
5311,135244,103000,42217,17408.259,8876.7789,2571.0762
5312,142079,107743,45844,17408.259,8876.7789,2571.0762
5313,150551,112079,48815,17408.259,8876.7789,2571.0762
5314,159773,115735,50917,17408.259,8876.7789,2571.0762
5315,168440,118049,52367,17408.259,8876.7789,2571.0762
5316,175922,119974,52828,17408.259,8876.7789,2571.0762
5317,182965,122377,52546,17408.259,8876.7789,2571.0762
5318,187831,124625,52351,17408.259,8876.7789,2571.0762
5319,190228,126163,52082,17408.259,8876.7789,2571.0762
5320,191017,126815,51732,17408.259,8876.7789,2571.0762
5321,190986,125825,51461,17408.259,8876.7789,2571.0762
5322,187034,122664,50546,17408.259,8876.7789,2571.0762
5323,180861,118362,49512,17408.259,8876.7789,2571.0762
5324,175169,116410,48754,17408.259,8876.7789,2571.0762
5325,170691,113787,47920,17408.259,8876.7789,2571.0762
5326,163931,106982,45725,17408.259,8876.7789,2571.0762
5327,152724,98874,42476,17408.259,8876.7789,2571.0762
5328,140749,91348,39209,17408.259,8876.7789,2571.0762
5329,130760,85730,36623,17408.259,8876.7789,2571.0762
5330,123226,82186,34868,17408.259,8876.7789,2571.0762
5331,117860,79702,33769,17408.259,8876.7789,2571.0762
5332,114737,78526,33132,17408.259,8876.7789,2571.0762
5333,113289,79233,33098,17408.259,8876.7789,2571.0762
5334,114116,80620,33526,17408.259,8876.7789,2571.0762
5335,116396,83579,35107,17408.259,8876.7789,2571.0762
5336,121323,89679,38199,17408.259,8876.7789,2571.0762
5337,132051,96025,41652,17408.259,8876.7789,2571.0762
5338,143742,102126,44339,17408.259,8876.7789,2571.0762
5339,154421,106595,46436,17408.259,8876.7789,2571.0762
5340,163145,109734,47864,17408.259,8876.7789,2571.0762
5341,170484,111343,48704,17408.259,8876.7789,2571.0762
5342,175177,112475,49184,17408.259,8876.7789,2571.0762
5343,178288,113240,49406,17408.259,8876.7789,2571.0762
5344,179262,113678,49645,17408.259,8876.7789,2571.0762
5345,178883,113084,49691,17408.259,8876.7789,2571.0762
5346,176597,111175,49310,17408.259,8876.7789,2571.0762
5347,172322,108454,48431,17408.259,8876.7789,2571.0762
5348,167135,107317,47690,17408.259,8876.7789,2571.0762
5349,161753,105217,46968,17408.259,8876.7789,2571.0762
5350,154946,99358,44911,17408.259,8876.7789,2571.0762
5351,143996,92386,41988,17408.259,8876.7789,2571.0762
5352,132793,85783,38902,17408.259,8876.7789,2571.0762
5353,122749,80746,36442,17408.259,8876.7789,2571.0762
5354,115210,77302,34666,17408.259,8876.7789,2571.0762
5355,110241,75162,33458,17408.259,8876.7789,2571.0762
5356,106898,73769,32765,17408.259,8876.7789,2571.0762
5357,105622,73621,32533,17408.259,8876.7789,2571.0762
5358,105468,73623,32487,17408.259,8876.7789,2571.0762
5359,107085,75614,33410,17408.259,8876.7789,2571.0762
5360,112126,81488,35679,17408.259,8876.7789,2571.0762
5361,123816,88428,38685,17408.259,8876.7789,2571.0762
5362,136848,94105,41386,17408.259,8876.7789,2571.0762
5363,148554,99176,43648,17408.259,8876.7789,2571.0762
5364,158822,103435,45404,17408.259,8876.7789,2571.0762
5365,168296,106886,46702,17408.259,8876.7789,2571.0762
5366,175213,109342,47448,17408.259,8876.7789,2571.0762
5367,179108,111313,48021,17408.259,8876.7789,2571.0762
5368,181264,113446,48681,17408.259,8876.7789,2571.0762
5369,182580,114560,49142,17408.259,8876.7789,2571.0762
5370,182333,113455,49027,17408.259,8876.7789,2571.0762
5371,178381,110276,48263,17408.259,8876.7789,2571.0762
5372,173005,109642,47643,17408.259,8876.7789,2571.0762
5373,167950,107463,47019,17408.259,8876.7789,2571.0762
5374,160015,100567,44589,17408.259,8876.7789,2571.0762
5375,147518,92967,41043,17408.259,8876.7789,2571.0762
5376,134351,86184,37644,17408.259,8876.7789,2571.0762
5377,123785,81411,35100,17408.259,8876.7789,2571.0762
5378,116797,78647,33449,17408.259,8876.7789,2571.0762
5379,112432,77176,32357,17408.259,8876.7789,2571.0762
5380,110650,77779,32046,17408.259,8876.7789,2571.0762
5381,112174,81450,32814,17408.259,8876.7789,2571.0762
5382,118111,87667,34651,17408.259,8876.7789,2571.0762
5383,126473,93945,37751,17408.259,8876.7789,2571.0762
5384,134227,100601,41441,17408.259,8876.7789,2571.0762
5385,144117,106810,44513,17408.259,8876.7789,2571.0762
5386,155666,113355,47068,17408.259,8876.7789,2571.0762
5387,167562,118673,49246,17408.259,8876.7789,2571.0762
5388,177807,122612,50709,17408.259,8876.7789,2571.0762
5389,186374,126231,51838,17408.259,8876.7789,2571.0762
5390,193220,128303,52854,17408.259,8876.7789,2571.0762
5391,197455,129297,53421,17408.259,8876.7789,2571.0762
5392,198885,129883,53673,17408.259,8876.7789,2571.0762
5393,198325,129243,53685,17408.259,8876.7789,2571.0762
5394,195609,126417,52732,17408.259,8876.7789,2571.0762
5395,189944,122114,51060,17408.259,8876.7789,2571.0762
5396,184593,121501,50372,17408.259,8876.7789,2571.0762
5397,179740,117727,49455,17408.259,8876.7789,2571.0762
5398,170729,109203,46262,17408.259,8876.7789,2571.0762
5399,156993,99548,42067,17408.259,8876.7789,2571.0762
5400,142755,91614,38158,17408.259,8876.7789,2571.0762
5401,131572,86747,35336,17408.259,8876.7789,2571.0762
5402,123958,83312,33437,17408.259,8876.7789,2571.0762
5403,119449,81583,32208,17408.259,8876.7789,2571.0762
5404,117057,82028,31816,17408.259,8876.7789,2571.0762
5405,117968,85834,32584,17408.259,8876.7789,2571.0762
5406,123925,92387,34700,17408.259,8876.7789,2571.0762
5407,131981,97866,37876,17408.259,8876.7789,2571.0762
5408,139844,103224,41346,17408.259,8876.7789,2571.0762
5409,149209,108664,44069,17408.259,8876.7789,2571.0762
5410,160250,113888,46462,17408.259,8876.7789,2571.0762
5411,171345,118486,48327,17408.259,8876.7789,2571.0762
5412,181028,122302,49570,17408.259,8876.7789,2571.0762
5413,189471,125528,50554,17408.259,8876.7789,2571.0762
5414,196854,127634,51081,17408.259,8876.7789,2571.0762
5415,202338,128904,51150,17408.259,8876.7789,2571.0762
5416,204734,129057,50975,17408.259,8876.7789,2571.0762
5417,204351,128550,50588,17408.259,8876.7789,2571.0762
5418,200698,126097,49595,17408.259,8876.7789,2571.0762
5419,195253,122627,48689,17408.259,8876.7789,2571.0762
5420,189532,122003,48578,17408.259,8876.7789,2571.0762
5421,184109,118897,48135,17408.259,8876.7789,2571.0762
5422,174752,110493,45400,17408.259,8876.7789,2571.0762
5423,160338,101137,41656,17408.259,8876.7789,2571.0762
5424,145827,93335,38044,17408.259,8876.7789,2571.0762
5425,134254,87697,35486,17408.259,8876.7789,2571.0762
5426,126422,84106,33712,17408.259,8876.7789,2571.0762
5427,121496,82135,32835,17408.259,8876.7789,2571.0762
5428,118650,82317,32617,17408.259,8876.7789,2571.0762
5429,119706,85910,33485,17408.259,8876.7789,2571.0762
5430,125937,92084,35684,17408.259,8876.7789,2571.0762
5431,134070,98342,39020,17408.259,8876.7789,2571.0762
5432,141318,104533,42341,17408.259,8876.7789,2571.0762
5433,150280,110393,44780,17408.259,8876.7789,2571.0762
5434,161037,115994,46770,17408.259,8876.7789,2571.0762
5435,172420,120676,48507,17408.259,8876.7789,2571.0762
5436,183348,125214,49746,17408.259,8876.7789,2571.0762
5437,192887,129156,50836,17408.259,8876.7789,2571.0762
5438,199628,131712,51600,17408.259,8876.7789,2571.0762
5439,204262,132568,51738,17408.259,8876.7789,2571.0762
5440,206691,132736,51476,17408.259,8876.7789,2571.0762
5441,207090,131901,51098,17408.259,8876.7789,2571.0762
5442,203865,128801,50178,17408.259,8876.7789,2571.0762
5443,197956,124670,49138,17408.259,8876.7789,2571.0762
5444,191139,123004,48372,17408.259,8876.7789,2571.0762
5445,185239,119518,47150,17408.259,8876.7789,2571.0762
5446,175642,110481,44273,17408.259,8876.7789,2571.0762
5447,160538,100787,40439,17408.259,8876.7789,2571.0762
5448,146004,92469,36865,17408.259,8876.7789,2571.0762
5449,133924,86716,34300,17408.259,8876.7789,2571.0762
5450,126546,83171,32563,17408.259,8876.7789,2571.0762
5451,121386,81208,31577,17408.259,8876.7789,2571.0762
5452,118691,80886,31298,17408.259,8876.7789,2571.0762
5453,119361,84180,32100,17408.259,8876.7789,2571.0762
5454,125030,90161,34175,17408.259,8876.7789,2571.0762
5455,133085,96008,37404,17408.259,8876.7789,2571.0762
5456,140290,102932,40795,17408.259,8876.7789,2571.0762
5457,150032,109349,43668,17408.259,8876.7789,2571.0762
5458,162022,115613,46150,17408.259,8876.7789,2571.0762
5459,174587,120725,48118,17408.259,8876.7789,2571.0762
5460,185974,125382,49621,17408.259,8876.7789,2571.0762
5461,195205,129444,50841,17408.259,8876.7789,2571.0762
5462,203278,132359,51881,17408.259,8876.7789,2571.0762
5463,208233,133823,52507,17408.259,8876.7789,2571.0762
5464,210126,134678,52803,17408.259,8876.7789,2571.0762
5465,209204,134089,52808,17408.259,8876.7789,2571.0762
5466,205272,130490,51820,17408.259,8876.7789,2571.0762
5467,198788,125338,50171,17408.259,8876.7789,2571.0762
5468,192300,123378,48953,17408.259,8876.7789,2571.0762
5469,187051,118714,47585,17408.259,8876.7789,2571.0762
5470,177425,109795,44572,17408.259,8876.7789,2571.0762
5471,162297,99963,40662,17408.259,8876.7789,2571.0762
5472,146925,91730,36959,17408.259,8876.7789,2571.0762
5473,134943,86049,34294,17408.259,8876.7789,2571.0762
5474,126693,82543,32506,17408.259,8876.7789,2571.0762
5475,121056,80371,31433,17408.259,8876.7789,2571.0762
5476,118065,80292,31042,17408.259,8876.7789,2571.0762
5477,118599,83492,31784,17408.259,8876.7789,2571.0762
5478,124094,89576,33811,17408.259,8876.7789,2571.0762
5479,132069,95134,36845,17408.259,8876.7789,2571.0762
5480,139991,101532,40327,17408.259,8876.7789,2571.0762
5481,149403,107711,43490,17408.259,8876.7789,2571.0762
5482,160746,113937,46103,17408.259,8876.7789,2571.0762
5483,171936,119390,48344,17408.259,8876.7789,2571.0762
5484,180709,123817,49996,17408.259,8876.7789,2571.0762
5485,186076,127516,51463,17408.259,8876.7789,2571.0762
5486,188064,129702,52487,17408.259,8876.7789,2571.0762
5487,189171,130613,53038,17408.259,8876.7789,2571.0762
5488,189478,130742,53205,17408.259,8876.7789,2571.0762
5489,187271,128796,52808,17408.259,8876.7789,2571.0762
5490,183463,124623,51546,17408.259,8876.7789,2571.0762
5491,178125,120017,50124,17408.259,8876.7789,2571.0762
5492,172880,117161,49012,17408.259,8876.7789,2571.0762
5493,168547,112894,47558,17408.259,8876.7789,2571.0762
5494,161508,105376,44786,17408.259,8876.7789,2571.0762
5495,150557,96620,41166,17408.259,8876.7789,2571.0762
5496,138260,89033,37686,17408.259,8876.7789,2571.0762
5497,128986,83513,34778,17408.259,8876.7789,2571.0762
5498,120667,79847,32863,17408.259,8876.7789,2571.0762
5499,116186,77076,31612,17408.259,8876.7789,2571.0762
5500,112891,75772,30793,17408.259,8876.7789,2571.0762
5501,111765,76181,30554,17408.259,8876.7789,2571.0762
5502,112672,77336,30909,17408.259,8876.7789,2571.0762
5503,115186,79527,32015,17408.259,8876.7789,2571.0762
5504,121050,85498,34136,17408.259,8876.7789,2571.0762
5505,131339,91670,36528,17408.259,8876.7789,2571.0762
5506,143371,96826,38295,17408.259,8876.7789,2571.0762
5507,154154,100549,39444,17408.259,8876.7789,2571.0762
5508,162953,103304,40082,17408.259,8876.7789,2571.0762
5509,169162,105198,40365,17408.259,8876.7789,2571.0762
5510,174262,106612,40491,17408.259,8876.7789,2571.0762
5511,177004,107967,40595,17408.259,8876.7789,2571.0762
5512,177983,109414,40773,17408.259,8876.7789,2571.0762
5513,178144,109821,41124,17408.259,8876.7789,2571.0762
5514,176741,108077,41045,17408.259,8876.7789,2571.0762
5515,171987,104246,40465,17408.259,8876.7789,2571.0762
5516,167229,102555,39963,17408.259,8876.7789,2571.0762
5517,163469,99753,39267,17408.259,8876.7789,2571.0762
5518,156367,93575,37261,17408.259,8876.7789,2571.0762
5519,145434,86342,34544,17408.259,8876.7789,2571.0762
5520,134428,79982,31824,17408.259,8876.7789,2571.0762
5521,124912,75427,29739,17408.259,8876.7789,2571.0762
5522,117914,72125,28232,17408.259,8876.7789,2571.0762
5523,113137,70056,27218,17408.259,8876.7789,2571.0762
5524,110209,69146,26695,17408.259,8876.7789,2571.0762
5525,108937,69344,26569,17408.259,8876.7789,2571.0762
5526,109272,69988,26625,17408.259,8876.7789,2571.0762
5527,111445,71433,27371,17408.259,8876.7789,2571.0762
5528,116718,76172,29482,17408.259,8876.7789,2571.0762
5529,127566,81561,32099,17408.259,8876.7789,2571.0762
5530,138998,85983,34161,17408.259,8876.7789,2571.0762
5531,148316,89585,35497,17408.259,8876.7789,2571.0762
5532,155770,92420,36319,17408.259,8876.7789,2571.0762
5533,162089,93867,36861,17408.259,8876.7789,2571.0762
5534,166476,95063,37060,17408.259,8876.7789,2571.0762
5535,170186,96165,37280,17408.259,8876.7789,2571.0762
5536,172337,97550,37700,17408.259,8876.7789,2571.0762
5537,173373,98567,38373,17408.259,8876.7789,2571.0762
5538,172504,98385,38792,17408.259,8876.7789,2571.0762
5539,169067,97826,38816,17408.259,8876.7789,2571.0762
5540,165910,99218,39041,17408.259,8876.7789,2571.0762
